Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","184","Rwanda","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","88.63","Fc","Calculated data"
"PP","Producer Prices","184","Rwanda","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","106.27","Fc","Calculated data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","15584.4","Fc","Calculated data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7001","January","LCU","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","9038.9","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","15584.4","Fc","Calculated data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","3347.8","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","5772","Fc","Calculated data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","97.95","Fc","Calculated data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","102.47","Fc","Calculated data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","10005.1","Fc","Calculated data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","13166.7","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7001","January","LCU","12966.7","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7002","February","LCU","13255.6","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7003","March","LCU","13377.8","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7004","April","LCU","13400","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7005","May","LCU","13422.2","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7006","June","LCU","13300","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7007","July","LCU","13111.1","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7008","August","LCU","13088.9","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7009","September","LCU","13022.2","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7010","October","LCU","12955.6","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7011","November","LCU","13133.3","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7012","December","LCU","12966.7","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","10005.1","Fc","Calculated data"
"PP","Producer Prices","194","Saudi Arabia","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","13166.7","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","2668","Fc","Calculated data"
"PP","Producer Prices","194","Saudi Arabia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","3511.1","","Official data"
"PP","Producer Prices","194","Saudi Arabia","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","103.04","Fc","Calculated data"
"PP","Producer Prices","194","Saudi Arabia","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","100.08","Fc","Calculated data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","133130","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","128610.2","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","138833.8","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","134372.3","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","133990.7","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","129469.6","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","132447.8","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","120059.1","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","149300.2","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","130759.3","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","148714.6","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","121146.4","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","141016.6","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","177506.7","Fc","Calculated data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","111760","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","119085.4","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","106002.1","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","106969.7","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","94980.3","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","113408.5","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","115683.6","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","113727.2","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","116510.5","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","120640.6","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","120085.8","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","111052.9","","Official data"
"PP","Producer Prices","272","Serbia","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","110884.2","","Official data"
"PP","Producer Prices","272","Serbia","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","133130","","Official data"
